Period,Geography,TAS_SPD__APL_0.70|0.6|0,DEP_ALL__PVAL_3|3,LTV_30B_17__PVAL_3|5,LTV_30B_18__PVAL_3|5,LTV_30B_19__PVAL_3|5,MAS_SPD__PVAL_3|3,SUP_VID__PVAL_3|5,IRI_pctTD__PVAL_5|3#LAG_2,IRI_BAS_PRC_1500ML__RA_7,IRI_BAS_PRC_750ML__RA_5,HOL_CHR_NEW,HOL_LAB,HOL_MEM,HOL_MOT,HOL_NWY,HOL_THK,HOL_VAT,IRI_BAV_1500ML,IRI_BAV_750ML,IRI_TRD_DESEA,IRI_WBR,IRI_pctAT,IRI_pctFD,IRI_pctTA,IRI_pctTF,SEA_IRI_CORE_1,WBR_TRD,Intercept,Predicted,IRI_EVO
04/29/2017,Total,82.9951098731475,1626.5933367299579,0.021854655725804015,0.0,0.0,69.65572723216405,0.2949586173603314,3544.4508404409335,-1329.6021710045877,-1448.170746295915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.753364101678,463.2242742868842,4704.616091351173,107.44522908000624,2267.001738403915,356.3001814008311,4328.405026394172,886.5342640447402,20081.449718230317,-286.08776935382707,2159.8394053287566,38431.72043351743,36658.292735
05/06/2017,Total,76.36341482530872,1707.5520229135218,0.017650057807157258,0.0,0.0,81.89279925933745,0.10851010469651433,3516.5325445344033,-1329.7843520270121,-1447.9124763929908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.8904804848473,761.0559950253521,4999.003789001158,114.37874595696772,2678.6657078834505,166.70905253151363,4330.1501247538245,841.4735294681353,19518.294347194962,-285.97829800068223,2159.8394053287566,38624.252992903355,36572.587369
05/13/2017,Total,71.8469122950263,1753.1372206692672,0.007209061024589382,0.0,0.0,90.1580303558871,0.03991670459270516,3371.0883048652076,-1329.8739546777563,-1447.3155291601377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.074406101336,991.3113720619515,4977.712565816912,103.26485094640945,2675.7782082850244,199.48728819294783,4332.324445168794,1046.4480892900488,19605.716035023754,-286.179114887339,2159.8394053287566,39433.86566144171,38021.564227
05/20/2017,Total,68.51890504603456,1773.788663296311,0.002652065341592616,0.0,0.0,94.83451958030639,0.01468760979706306,3314.42734315309,-1330.7807262125234,-1446.4131772327314,0.0,0.0,0.0,186.02409640265412,0.0,0.0,0.0,1188.0796152024502,1346.5660759701163,5010.804686744353,107.13812459262272,2482.6878798240214,220.42680272478626,4331.082772816518,1448.774777509007,19177.15746632456,-285.9740889596524,2159.8394053287566,39847.00048178581,37676.025159
05/27/2017,Total,66.08203292662017,1784.2669339712015,0.0009756403158188255,0.0,0.0,97.66775537915936,0.005402482846734674,3322.1699091719292,-1329.1684757051914,-1447.0936537142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.1912651746518,657.585981418805,4997.375932489541,110.43607367346749,2743.7309303284073,253.89956005138475,4328.876550677203,1148.0986645261346,19852.70077667083,-286.13609946339614,2159.8394053287566,39726.52992102837,37176.278805
06/03/2017,Total,62.02748156535084,1839.5641240050322,0.0004179531409216758,0.0,0.0,99.76045891303555,0.001985402450269722,3019.074540400165,-1326.3992656351695,-1446.2311249109298,0.0,0.0,16.630645609136582,0.0,0.0,0.0,0.0,1520.885307639608,841.1310862064174,5035.94154642729,102.19679714042121,2746.994793779751,446.14634914307106,4322.563796500639,2516.5031196123127,19094.81205298803,-285.8355454083575,2159.8394053287566,40765.607972660146,37653.363498
06/10/2017,Total,55.80088780547456,1919.7033120629214,0.00018341508346299978,0.0,0.0,101.47483074671993,0.0007294014466770119,2903.0494865217443,-1325.3206705065345,-1445.1410482788701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.5878185723382,1117.551881127284,4796.015590191162,103.20809909838705,2797.2467742583112,92.56995483946818,4322.896246595798,827.0827895010358,18582.13198882668,-285.91260772504984,2159.8394053287566,37903.785651782164,36509.272908000006
06/17/2017,Total,51.09609566029209,1951.2221646659943,6.747463899935633e-05,0.0,0.0,102.53767129710444,0.00027054946878368914,2866.002143873186,-1323.9032084601042,-1446.8285390281549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.4246953071606,961.2236076059992,4853.228290185177,112.1922304298769,2854.3238652782347,91.57096751621057,4325.581857874712,607.6018167430906,18725.112527758964,-285.88549536297757,2159.8394053287566,38160.34043469763,36497.47462
06/24/2017,Total,47.57817689048994,1965.4385716697514,2.482253303884677e-05,0.0,0.0,103.22226438383443,9.862494267727785e-05,2815.6374218619667,-1322.2090045060686,-1448.3930094845082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.8078392884909,997.9500130045855,4791.222057841949,102.29393483927552,2791.0325448374097,237.72809880279354,4317.505785985615,1494.7956183495805,18318.132447309385,-285.9298183516461,2159.8394053287566,38553.65247149914,36225.639639999994
07/01/2017,Total,45.83377889088783,1966.1650503309324,8.883592557127988e-06,0.0,0.0,103.41278573261212,3.7589092890337954e-05,2981.2551808767907,-1321.3601525666836,-1449.8532689234335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.8295417476024,868.1042197633262,4968.405195676532,109.86034507192704,2445.3259570967866,327.0502044419971,4322.772863575585,1817.1926684739592,19640.132510292922,-286.2200154073046,2159.8394053287566,40842.74631687588,39256.021694
07/08/2017,Total,49.60091768940415,1929.9322205833016,2.7448027639617965e-06,0.0,0.0,102.00550235298613,1.3780503128815405e-05,2998.0031512133396,-1320.6513014406428,-1453.9064417278482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.7082736385228,1013.3201168441868,4835.630133821612,103.90167360755461,2796.2786860877827,215.34133768663412,4324.239241091861,971.2508191724039,18594.36879326487,-285.8761776836164,2159.8394053287566,38361.986368056416,36413.951108
07/15/2017,Total,52.127541296018244,1915.686460152071,1.0097566868054087e-06,0.0,0.0,101.30847949712405,2.5974798744069313e-06,2909.0639234756163,-1319.6400824995437,-1457.61204588828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.2090377047693,1132.2632290999404,4726.76374023906,96.99894146590333,2645.2170037026385,361.9862372502635,4320.417010963183,2982.054323435604,19797.23846873128,-286.0051023794099,2159.8394053287566,41810.91657518224,39067.746831
07/22/2017,Total,53.850105684694526,1909.0120292957972,3.714682890198324e-07,0.0,0.0,100.9267714462292,0.0,2960.7970700622845,-1318.3600522413967,-1459.4253145979453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.4835145521988,1131.5185009008705,4720.4289889882075,101.8601767574597,2431.6983689433423,80.67151745563481,4308.433154130678,1574.743975970316,19726.01498009806,-285.9304317642203,2159.8394053287566,39622.56276138243,37325.379926
07/29/2017,Total,55.03591797779343,1905.7410447139168,1.3665529021945038e-07,0.0,0.0,100.7004845481043,0.0,2948.5369150872057,-1315.7606531032739,-1460.6066053628017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.5053221103526,984.9425281392951,4739.312162100238,98.2122184873705,2703.991537248819,591.689669774878,4325.5127818014425,993.6146396707578,19420.435255117685,-285.98460274065206,2159.8394053287566,39332.71802103655,37692.8336
08/05/2017,Total,66.91995733525216,1912.0319866036803,1.727176247066418e-08,0.0,0.0,82.55292690004889,0.0,3064.4807484546504,-1314.6861266839492,-1462.531400097382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.456898939218,843.5701409567538,4681.300453110252,110.34219788166581,2934.3759317931926,120.05482704890944,4319.452236535328,1308.730821704651,19179.728038730733,-285.91261776531155,2159.8394053287566,39082.706426793724,38042.318875
08/12/2017,Total,78.32856233543839,1917.4347965936406,1.3350428820585878e-09,0.0,0.0,62.90651937183091,0.0,3061.5388592524096,-1314.0629207115533,-1463.3144116798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.728667109315,841.3377592442303,4697.887152636388,101.378481426566,2853.9774597231467,110.03664757435052,4318.822291875582,1170.9656657643634,19387.140186621524,-285.9647173443732,2159.8394053287566,38632.980405123046,38010.455877
08/19/2017,Total,85.7541192229553,1919.684035851466,4.911349149865237e-10,0.0,0.0,49.73329089716103,0.0,3027.7383781108188,-1313.6808700757176,-1461.6503120664659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.2463103479362,774.8861492832752,4856.308126431091,97.43773804616336,2711.2969384655025,60.10073932514294,4324.842123134866,3079.0998578649087,18928.724025065374,-285.9349589184934,2159.8394053287566,40022.42509631523,38643.376225
08/26/2017,Total,90.75425568768327,1920.74373545869,1.8069624512124772e-10,0.0,0.0,40.39060660144512,0.0,2963.1589243138715,-1316.15753511213,-1457.6739710461782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.3562018980203,672.6938353870199,4760.422496350082,106.59472555985724,2930.744904264657,230.98674808662685,4322.374118978282,702.4435478157309,18989.787425122733,-286.0341021050923,2159.8394053287566,37420.425322590236,37186.340137
09/02/2017,Total,89.90843760746117,1924.3657687549403,3.076395164429244e-10,0.0,0.0,43.461715149112365,0.0,2868.102266109713,-1320.2628217038782,-1453.9160598371122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.4982620381772,857.4608917604262,4764.310583372356,122.85217744875543,2688.868603701663,243.06198175622166,4321.3722092701755,1888.6413712085168,20214.795975546633,-286.15589854543947,2159.8394053287566,40455.204868966786,40517.990544
09/09/2017,Total,77.90982201613352,1933.480009234957,3.4239207013575684e-10,0.0,0.0,66.59132332821407,0.0,2853.918818524309,-1322.889730467919,-1449.868829693022,0.0,225.49820215528206,0.0,0.0,0.0,0.0,0.0,545.7250052279005,1351.437693079407,4939.621317398361,105.91708881227649,2954.68821477277,118.1560144523535,4322.4834037903165,1403.3506281111277,19837.698264878374,-285.73266891584666,2159.8394053287566,39837.8239820341,41253.092788999995
09/16/2017,Total,68.6376165876605,1937.1017435578317,1.257876303053307e-10,0.0,0.0,78.55696645015341,0.0,2660.4525996720386,-1325.3155279358753,-1444.7962908567906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.1717852685047,2038.7834308347108,5095.629813258143,96.6714024654556,2154.0618436469554,735.8873646770513,4321.69830723699,3842.7308255629996,20413.085766658955,-285.9932116834408,2159.8394053287566,43216.203840730224,39240.61180399999
09/23/2017,Total,61.55112842063,1938.7748125971186,4.6364856173234375e-11,0.0,0.0,85.29437749130537,0.0,2829.914844715897,-1326.036794401677,-1439.861795265958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.3122197716746,1212.383997344155,4639.695313516337,102.69126345213532,2768.028384734749,57.68008870586141,4318.718525784884,1014.2540391965908,19222.56862541514,-285.9541408743589,2159.8394053287566,37921.854295933284,37284.69521399999
09/30/2017,Total,56.19690899334218,1939.5758493935205,1.6851298957618176e-11,0.0,0.0,89.34767708081014,0.0,2627.822097290106,-1324.4532686365678,-1438.278056107866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.21960829278703,1561.388170900781,4723.300778493231,100.25281744916538,2459.7861506893905,509.7695578926771,4320.622833748445,1574.1267510720713,20942.83225351833,-285.9356108961094,2159.8394053287566,40499.413924502885,38941.380773000004
10/07/2017,Total,63.57062743879438,2001.1522145945041,9.137373603880175e-12,0.0,0.0,98.52493171037791,0.0,2669.702782565157,-1322.7181482015917,-1436.7578179925615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.2483743401594,844.7078459653912,4705.513047549111,106.02186925537214,2710.684660497095,237.60602842186955,4325.729314081565,1586.458732473401,20281.607357518176,-285.94478618446993,2159.8394053287566,39522.94643936112,38482.769296
10/14/2017,Total,68.43425406658703,2023.0181820008927,2.7252126437520166e-12,0.0,0.0,103.47878839146196,0.0,2607.0120098972066,-1320.6369282019018,-1435.0413224442302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.2393524964791,918.2280834641009,4703.812104362351,107.20565278191634,2481.5396592662614,264.9563271329281,4323.435537672844,1017.8416969948591,19875.7883346069,-285.9558620351992,2159.8394053287566,38332.195275782215,38613.662893999994
10/21/2017,Total,71.72843687504917,2032.2577802011033,0.0,0.0,0.0,106.37969746373085,0.0,2615.637396490206,-1318.4647357129388,-1434.1688150916038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.1215605215446,729.6782779432465,4716.56727549152,92.2330174737007,3204.362149444278,137.3410319752113,4323.408476587978,2595.8798500132825,20438.162172710294,-285.9048292089211,2159.8394053287566,41510.05814850643,41894.529537999995
10/28/2017,Total,73.99378494934048,2036.3025561369886,0.0,0.0,0.0,108.17307043813285,0.0,2593.176633334053,-1317.4204361961304,-1434.257992978647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.4721348767916,762.1419924247791,4722.814895493407,99.47015034606837,2739.6619470597866,657.285136957253,4315.314235659404,1144.505014889327,21648.01238268012,-286.0668714091655,2159.8394053287566,40861.41803999027,40660.760949999996
11/04/2017,Total,77.91130895618639,2016.4317416959423,0.0,0.0,0.0,106.62204233661316,0.0,2635.1098599483257,-1315.5124470736118,-1431.8304421606608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.8301348502007,897.3250745535136,4736.54770454062,95.77409230836572,3048.7318696226384,358.02001647958235,4317.195486225336,957.467943739429,21263.822589806303,-285.9323101593785,2159.8394053287566,41129.35407099816,41590.814438999994
11/11/2017,Total,82.29111247533788,1991.890038012962,0.0,0.0,0.0,103.90993274064036,0.0,2652.112054442359,-1314.5848754250685,-1428.428876305574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.6804503044812,1052.6193529799764,4713.46182741827,96.75890268345051,3111.7049883024392,261.5698619750278,4303.146355563215,663.6998397874726,21610.58096024479,-286.0594413994861,2159.8394053287566,41249.19188912905,41669.582566
11/18/2017,Total,85.29495888173415,1982.1193607321384,0.0,0.0,0.0,102.5338660539312,0.0,2722.757079245136,-1313.4931333725553,-1427.8131874835392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.123004285806,1142.804012287857,4707.449959777436,103.43392451929421,3189.8294442383462,143.01419545376984,4330.73062366238,1976.293043013721,23851.592076327055,-286.43771981647274,2159.8394053287566,45287.07091313479,47105.679707
11/25/2017,Total,87.37840643308502,1977.6916861883506,0.0,0.0,0.0,101.76432333830343,0.0,2743.4089397642556,-1308.8961323674935,-1426.2343145288703,0.0,0.0,0.0,0.0,0.0,3478.215707945812,0.0,1315.3697070223598,1020.3172673971546,4704.882880810412,96.03913874316058,3084.551005573566,205.23152991824645,4330.664666999039,2511.8319828759345,24904.588448279283,-286.1024479157765,2159.8394053287566,49700.542201805576,49866.639338999994
12/02/2017,Total,86.0795256201015,2000.9314417071946,0.0,0.0,0.0,101.94668044159175,0.0,2702.1909197756413,-1304.3656184730535,-1422.4020745642229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.9256246865002,939.0847966538707,4703.822332856617,101.37261043725684,3190.214057261628,270.82897973952146,4322.9980295729165,1219.7795356178844,20453.708219090582,-285.9381902189211,2159.8394053287566,40429.01627553386,40050.267521
12/09/2017,Total,77.93941550970747,2065.2296623822162,0.0,0.0,0.0,103.58783957721877,0.0,2643.6138501347887,-1299.8143606006875,-1418.7134515602515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.3535884900375,832.1730809784525,4681.815141877713,91.19328760229232,3504.483016196414,725.0690293868865,4326.863279899174,3463.5121770670457,23380.28189359331,-286.1336414601686,2159.8394053287566,46886.293214402904,46493.585091
